,subject,nll,bic,model,w_p,lam,phi,wd,beta
37,37,209.4434700345899,445.96744208020186,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.6408146933684596,0.577443665804661,4.74649971290419e-06,9.022926746450986,10.0
