,subject,nll,bic,model,w_p,lam,phi,wd,beta
30,30,146.58140109871047,320.243304208443,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.8632561072375479,0.6898239386263911,0.00015605805832206087,25.618878350344886,8.862866384144228
