,subject,nll,bic,model,w_p,lam,phi,wd,beta
10,10,166.98367739919922,361.0478568094205,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,1.0,0.33288314491642057,0.000614580161781612,49.35881678674692,9.75423409334947
