,subject,nll,bic,model,w_p,lam,phi,wd,beta
31,31,240.00058687533885,507.0816757616998,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.17189899181429588,0.08705481809136033,0.8536802308619914,38.6973088705092,0.017883991150403275
