,subject,nll,bic,model,w_p,lam,phi,wd,beta
16,16,171.3853664668747,369.8512349447715,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.4891502390116342,0.7887957665140688,1.1334527582922628e-05,3.4020195409131064,7.941355540872479
