,subject,nll,bic,model,w_p,lam,phi,wd,beta
34,34,211.33499438558718,449.75049078219644,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.04497389099014491,0.031070138238084737,0.04531181553166448,34.98592548574357,2.2832190469628046
