,subject,nll,bic,model,w_p,lam,phi,wd,beta
35,35,158.11616210260144,343.31282621622495,sb_int-additive_comp-vsmean_gbatt-false_gbalt-false_lk-free_inh-distance-dependent,0.8750968152425165,0.1717140510639991,0.00044135000344640806,17.513342549954572,9.81562054588264
