,subject,nll,bic,model,w_p,eta,phi,wd,beta
2,2,243.10909161385814,513.2986852387384,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8520590723066856,0.9134815406520091,0.0005615518168286734,18.25161108841323,8.733150868633688e-10
