,subject,nll,bic,model,w_p,eta,phi,wd,beta
36,36,172.88158920237123,372.84368041576454,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8694099973116585,0.9472176611952782,0.00011215389374748547,35.530499053403396,1.6384779433334613
