,subject,nll,bic,model,w_p,eta,phi,wd,beta
33,33,213.4819754270726,454.0444528651673,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.6263185457235707,0.9747431952750834,1.3581382137797406e-05,5.0367709501948985,1.0679749620198942
