,subject,nll,bic,model,w_p,eta,phi,wd,beta
5,5,204.60386581423825,436.28823363949857,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8653356778629346,0.6369556279157285,0.00011809039240901972,37.83554002322387,0.715846975847295
