,subject,nll,bic,model,w_p,eta,phi,wd,beta
39,39,231.99394057991316,491.0683831708484,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.5393314660458594,0.9851171243502626,0.0031641729042371602,41.189708713863425,7.256853590042849e-05
