,subject,nll,bic,model,w_p,eta,phi,wd,beta
18,18,150.6195164815347,328.3195349740915,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.6889896021805064,0.9567314075588818,4.567450775109799e-05,27.618144872763345,2.0047630835700097
