,subject,nll,bic,model,w_p,eta,phi,wd,beta
24,24,235.66743411956853,498.4153702501591,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.762406532220426,0.07123903793111061,0.08500315382784894,2.0437837336008506,7.93691619005889e-11
