,subject,nll,bic,model,w_p,eta,phi,wd,beta
17,17,189.08071714145836,405.2419362939388,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.7009457066782829,0.9633982253427471,1.4914842136540015e-05,7.410681561894161,1.3798095517982578
