,subject,nll,bic,model,w_p,eta,phi,wd,beta
14,14,234.55506625870197,496.190634528426,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.0014194356591663985,0.6680370587865654,0.0002600823729392836,20.433751604122254,0.021227351094409642
