,subject,nll,bic,model,w_p,eta,phi,wd,beta
21,21,980.9010956155405,1988.8826932421032,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.6513928117305177,0.9471968566977769,0.9537923999086263,3.519138010826442,6.381845066879984
