,subject,nll,bic,model,w_p,eta,phi,wd,beta
37,37,815.2104830716513,1657.5014681543248,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.7195709888922469,0.9915031899789041,0.5598081580118771,22.891524742058525,4.658971458608632
