,subject,nll,bic,model,w_p,eta,phi,wd,beta
26,26,241.42731629241598,509.93513459585404,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.9083792918721713,0.10274432208993356,0.0001333453324862729,18.134131012303005,5.216436846462959e-11
