,subject,nll,bic,model,w_p,eta,phi,wd,beta
19,19,213.2857122147121,453.6519264404463,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.8886535809607031,0.5648208622652242,0.00010627875781604928,24.672087488446664,0.03820912725836592
