,subject,nll,bic,model,w_p,eta,phi,wd,beta
13,13,1132.871722753142,2292.823947517306,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.5341622721565789,0.9557057615195048,0.17002791433638142,1.260324568164588,6.916084138552159
