,subject,nll,bic,model,w_p,eta,phi,wd,beta
34,34,207.85862231369651,442.7977466384151,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.5772674711435918,0.8539530983407504,8.679521125638948e-07,34.75837745497917,0.555601973829043
