,subject,nll,bic,model,w_p,eta,phi,wd,beta
38,38,214.6829381311696,456.4463782733613,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.4982870858483555,0.9749231473059852,3.860858459306141e-06,17.256735220794383,1.1192971943993046
