,subject,nll,bic,model,w_p,eta,phi,wd,beta
0,0,239.3136824383435,505.7078668877091,sb_int-additive_comp-vsmean_gbatt-true_gbalt-false_lk-none_inh-distance-dependent,0.041969709290773156,0.7339622199424553,0.0001499355295034407,25.130232220874916,0.037424889044600874
