,subject,nll,bic,model,w_p,lam,phi,beta
0,0,238.39841679649882,498.4612352018153,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,0.5112215755937577,0.1697275506546138,0.4880133811350652,3.073370138400454
