,subject,nll,bic,model,w_p,lam,phi,beta
20,20,124.91742511978191,271.4992518483815,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,0.8087414564833603,0.05027937752936492,0.8692628074576443,9.865397756293527
