,subject,nll,bic,model,w_p,lam,phi,beta
43,43,236.61629065745396,494.8969829237256,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,0.0,0.0,0.0,4.088912774762653
