,subject,nll,bic,model,w_p,lam,phi,beta
27,27,177.88456980937167,377.433541227561,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,0.8175691696678425,0.5163558689906625,0.2724947210731677,10.0
