,subject,nll,bic,model,w_p,lam,phi,beta
17,17,190.02482975048898,401.71406110979564,sb_int-additive_comp-absolute_gbatt-false_gbalt-false_lk-free_inh-free,0.6630592080434444,0.2200530696523706,0.488936373374019,9.91273436261487
