,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
37,37,88.88360501102053,210.2638124352676,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.3474194452781255,0.4056698183522896,0.7196165977235882,0.8262219310462502,0.0,5.080616337071513
