,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
12,12,114.39092228213116,261.27844697748884,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.2576664459215004,1.0,0.7727113943208448,0.8455217063173129,0.0,3.43654813225326
