,subject,nll,bic,model,alpha,gamma,theta,lam,phi,beta
38,38,108.45436853317486,249.40533947957624,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-free_inh-gaze-dependent,0.7198113819109165,0.7303161991405911,0.6906804225674132,0.8605641342931799,0.0,0.9095062836131426
