,subject,nll,bic,model,alpha,gamma,theta,beta
5,5,162.5406331523326,346.74566791348286,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.16142812718630586,1.0,0.7398985841857555,0.657846592315155
