,subject,nll,bic,model,alpha,gamma,theta,beta
6,6,137.3484132038498,296.36122801651726,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.8648825334219293,0.8722065464244121,0.904964549731969,0.09116808167943118
