,subject,nll,bic,model,alpha,gamma,theta,beta
17,17,148.6975300666038,319.0594617420253,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.3563998631449867,0.5846746278852101,0.5686469962576673,0.7686627335027532
