,subject,nll,bic,model,alpha,gamma,theta,beta
32,32,178.17789756592296,378.0201967406636,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,1.0892498037091505,1.0,0.9010063591216241,0.03619508250823083
