,subject,nll,bic,model,alpha,gamma,theta,beta
14,14,195.53276117936008,412.72992396753784,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.44028672913722366,0.4491520752397763,0.6479912853051791,0.38805251094122245
