,subject,nll,bic,model,alpha,gamma,theta,beta
8,8,153.8186265672329,329.3016547432835,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.15762897035269618,1.0,0.793953343433242,0.8094640858294736
