,subject,nll,bic,model,alpha,gamma,theta,beta
42,42,201.3880964818229,424.4405945724635,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.500864811326932,0.45526220352698316,0.537531179140477,0.266084586272743
