,subject,nll,bic,model,alpha,gamma,theta,beta
39,39,178.42988429273652,378.5241701942907,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,1.4786790669397925,1.0,0.5259304777548433,0.01565203855972211
