,subject,nll,bic,model,alpha,gamma,theta,beta
4,4,198.52599828746452,418.7163981837467,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.4161686787867255,1.0,0.4746941883968915,0.13871828858251142
