,subject,nll,bic,model,alpha,gamma,theta,beta
41,41,186.71700924429297,395.0984200974036,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.5483072714941393,0.948742609322944,0.0,0.14633960094948298
