,subject,nll,bic,model,alpha,gamma,theta,beta
36,36,120.55993618157899,262.78427397197567,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.13136254233154485,1.0,0.7588236009093823,1.7043275865930254
