,subject,nll,bic,model,alpha,gamma,theta,beta
16,16,144.4816436863511,310.6276889815199,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.6964409656241098,0.6664953028453963,0.8849186877336793,0.18167823064147937
