,subject,nll,bic,model,alpha,gamma,theta,beta
20,20,103.8209364144073,229.30627443763228,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.2460705443251496,1.0,0.892890594276716,1.34155826726495
