,subject,nll,bic,model,alpha,gamma,theta,beta
37,37,132.95102812122175,287.5664578512612,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.3402024907183343,0.33291666158437716,0.8240585423639847,1.6429322230111167
