,subject,nll,bic,model,alpha,gamma,theta,beta
13,13,150.47919630567043,322.62279422015854,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.7219829183742429,0.7764175480660074,0.6305130538116955,0.11073593041056952
