,subject,nll,bic,model,alpha,gamma,theta,beta
11,11,140.502254203094,302.6689100150057,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.2959875313905015,1.0,0.5797431330575883,0.6377935380130628
