,subject,nll,bic,model,alpha,gamma,theta,beta
22,22,177.11166594587166,375.887733500561,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.2285316490356595,1.0,0.6198784318245739,0.6707589246133078
