,subject,nll,bic,model,alpha,gamma,theta,beta
7,7,143.97285118977624,309.61010398837016,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.7529786658567551,0.6926195946129629,0.7140225418553191,0.1801251686918314
