,subject,nll,bic,model,alpha,gamma,theta,beta
19,19,182.12705412254257,385.91850985390283,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.5114821576644192,0.5152136950415815,0.5084247149281496,0.26330643102979295
