,subject,nll,bic,model,alpha,gamma,theta,beta
1,1,145.8790811066799,313.4225638221775,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.3824907141537294,1.0,0.42100180064405296,0.3339489794731351
