,subject,nll,bic,model,alpha,gamma,theta,beta
26,26,169.85155665609375,361.3675149210052,sb_int-multiplicative_comp-absolute_gbatt-false_gbalt-true_lk-none_inh-none,0.266333453250038,0.41151082158604596,0.6775786569394074,0.7789740197870907
