,subject,nll,bic,model,w_p,theta,beta
33,33,183.43074321562068,383.1097876378546,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.6267146865721953,0.6473886461443522,1.6243347195027875
