,subject,nll,bic,model,w_p,theta,beta
1,1,144.7834361106023,305.81517342781785,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.717815174970754,0.45126142855802115,1.2935738823615581
