,subject,nll,bic,model,w_p,theta,beta
39,39,171.08144264181985,358.41118649025293,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.39980138966810963,0.7634002578956294,2.1475978475262743
