,subject,nll,bic,model,w_p,theta,beta
32,32,207.75249419667142,431.7532895999561,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.334227016663627,0.8086763427968169,0.4599855552364199
