,subject,nll,bic,model,w_p,theta,beta
30,30,136.49610466307934,289.2405105327719,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.7695311099856204,0.8651878060828576,2.1888817499172935
