,subject,nll,bic,model,w_p,theta,beta
5,5,185.38978512150157,387.0278714496164,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.8834996714343218,0.5309892269891098,0.8089662754320205
