,subject,nll,bic,model,w_p,theta,beta
20,20,115.78363415038672,247.8155695073867,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.8026538592837402,0.8945459733550055,3.514569174116632
