,subject,nll,bic,model,w_p,theta,beta
31,31,65.748409603662,147.74512041393726,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.9777914392984987,0.6545559088407293,1.8689251422892337
