,subject,nll,bic,model,w_p,theta,beta
8,8,165.27351446133537,346.79533012928397,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.8808790576770485,0.7435855739845648,1.3222253353955613
