,subject,nll,bic,model,w_p,theta,beta
9,9,109.32210788492375,234.89251697646077,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.8217228133723631,0.5873833500076404,2.8549703310418266
