,subject,nll,bic,model,w_p,theta,beta
11,11,150.24274270397467,316.7337866145626,sb_int-additive_comp-vsmean_gbatt-false_gbalt-true_lk-none_inh-none,0.772615606803997,0.5308927268552739,1.6988179014768168
